9.820282837564549894e+00
9.820282837564549894e+00
7.856226270051640093e+00
7.856226270051640093e+00
6.677792329543893679e+00
6.677792329543893679e+00
5.499358389036148154e+00
5.499358389036148154e+00
2.918026900304895310e+00
2.918026900304895310e+00
