2.288874647615420344e+01
2.288874647615420344e+01
1.211757166384634488e+01
1.211757166384634488e+01
1.054677533705144832e+01
1.054677533705144832e+01
7.517382421089862099e+00
7.517382421089862099e+00
1.458596589166689661e+00
1.458596589166689661e+00
